Resultseientific,Resultseientific,TX_ID
252.000000,2.5200 x 10^2,4356
801.000000,8.0100 x 10^2,4361
186.000000,1.8600 x 10^2,2940
0.097600,9.7600 x 10^-2,4360
884.000000,8.8400 x 10^2,4362
958.000000,9.5800 x 10^2,4355
0.000000,0.0000 x 10^0,3320
257115.000000,2.5712 x 10^5,4359
796082.000000,7.9608 x 10^5,4357
7437113.000000,7.4371 x 10^6,4337
865.000000,8.6500 x 10^2,4363
0.109600,1.0960 x 10^-1,4370
-6078.000000,-6.0780 x 10^3,4366
0.000000,0.0000 x 10^0,4358
8971.000000,8.9710 x 10^3,4364
-3391.000000,-3.3910 x 10^3,4368
-2777.000000,-2.7770 x 10^3,4367
0.000000,0.0000 x 10^0,4365
0.085800,8.5800 x 10^-2,4369
-66.000000,-6.6000 x 10^1,2917
4053232.000000,4.0532 x 10^6,3609
0.000000,0.0000 x 10^0,3608
4770171.000000,4.7702 x 10^6,2681
0.375900,3.7590 x 10^-1,1707
854.000000,8.5400 x 10^2,2644
0.075600,7.5600 x 10^-2,2413
3.896700,3.8967 x 10^0,2600
0.091100,9.1100 x 10^-2,2531
0.000000,0.0000 x 10^0,870
1283524.000000,1.2835 x 10^6,1171
-3882.000000,-3.8820 x 10^3,2775
5503.000000,5.5030 x 10^3,2488
0.000000,0.0000 x 10^0,1231
1592817.000000,1.5928 x 10^6,3579
0.000000,0.0000 x 10^0,2757
0.000000,0.0000 x 10^0,1801
123176.000000,1.2318 x 10^5,3551
69.000000,6.9000 x 10^1,2576
0.000000,0.0000 x 10^0,2982
10647.000000,1.0647 x 10^4,885
-3392.000000,-3.3920 x 10^3,2461
7605870.000000,7.6059 x 10^6,3234
-5150.000000,-5.1500 x 10^3,3620
683872.000000,6.8387 x 10^5,3574
0.071200,7.1200 x 10^-2,3323
2474.000000,2.4740 x 10^3,3738
-6475.000000,-6.4750 x 10^3,3364
326.000000,3.2600 x 10^2,3293
519.000000,5.1900 x 10^2,3328
0.053400,5.3400 x 10^-2,3296
1.000000,1.0000 x 10^0,3327
42.000000,4.2000 x 10^1,3341
4075.000000,4.0750 x 10^3,3754
836.000000,8.3600 x 10^2,3272
2569.000000,2.5690 x 10^3,3311
-5129.000000,-5.1290 x 10^3,3756
1765971.000000,1.7660 x 10^6,3641
0.002000,2.0000 x 10^-3,2814
0.000000,0.0000 x 10^0,670
869068.000000,8.6907 x 10^5,2840
518.000000,5.1800 x 10^2,956
-6428.000000,-6.4280 x 10^3,1372
551.000000,5.5100 x 10^2,2585
8021016.000000,8.0210 x 10^6,2961
-5041.000000,-5.0410 x 10^3,2959
0.402100,4.0210 x 10^-1,2835
0.198900,1.9890 x 10^-1,2552
0.000000,0.0000 x 10^0,2606
0.000000,0.0000 x 10^0,4090
3674644.000000,3.6746 x 10^6,3787
9100.000000,9.1000 x 10^3,3258
-4746.000000,-4.7460 x 10^3,4066
343.000000,3.4300 x 10^2,4013
-7353.000000,-7.3530 x 10^3,3261
-4817.000000,-4.8170 x 10^3,4121
1620.000000,1.6200 x 10^3,4069
1929025.000000,1.9290 x 10^6,4094
0.000000,0.0000 x 10^0,4179
1008520.000000,1.0085 x 10^6,3257
58.000000,5.8000 x 10^1,4134
0.000000,0.0000 x 10^0,2803
2898441.000000,2.8984 x 10^6,4116
-5974.000000,-5.9740 x 10^3,4108
0.023000,2.3000 x 10^-2,3500
2841305.000000,2.8413 x 10^6,4167
133.000000,1.3300 x 10^2,4176
572.000000,5.7200 x 10^2,4059
0.000000,0.0000 x 10^0,3283
960.000000,9.6000 x 10^2,4156
1053018.000000,1.0530 x 10^6,4125
854.000000,8.5400 x 10^2,3289
-2945.000000,-2.9450 x 10^3,1357
8094.000000,8.0940 x 10^3,1494
0.027400,2.7400 x 10^-2,677
1623.000000,1.6230 x 10^3,599
0.023900,2.3900 x 10^-2,2498
-5448.000000,-5.4480 x 10^3,769
3115.000000,3.1150 x 10^3,3095
5906.000000,5.9060 x 10^3,2320
0.000000,0.0000 x 10^0,2171
305.000000,3.0500 x 10^2,3097
0.000000,0.0000 x 10^0,3176
-7036.000000,-7.0360 x 10^3,4152
5320488.000000,5.3205 x 10^6,4034
-463.000000,-4.6300 x 10^2,3401
6646438.000000,6.6464 x 10^6,4161
-2441.000000,-2.4410 x 10^3,4163
8384.000000,8.3840 x 10^3,4061
2972.000000,2.9720 x 10^3,4147
0.000000,0.0000 x 10^0,4086
8162.000000,8.1620 x 10^3,4009
633.000000,6.3300 x 10^2,3643
0.000000,0.0000 x 10^0,4093
-1836.000000,-1.8360 x 10^3,1810
0.182300,1.8230 x 10^-1,1997
0.000000,0.0000 x 10^0,2620
-532.000000,-5.3200 x 10^2,3873
3.000000,3.0000 x 10^0,2991
0.000000,0.0000 x 10^0,2992
0.020900,2.0900 x 10^-2,2892
-8824.000000,-8.8240 x 10^3,3368
3292.000000,3.2920 x 10^3,2962
6701662.000000,6.7017 x 10^6,2173
1828.000000,1.8280 x 10^3,2411
2554218.000000,2.5542 x 10^6,3224
0.096700,9.6700 x 10^-2,3547
1.000000,1.0000 x 10^0,1477
3774.000000,3.7740 x 10^3,2504
1.000000,1.0000 x 10^0,1282
889.000000,8.8900 x 10^2,1284
1522248.000000,1.5222 x 10^6,2604
1.000000,1.0000 x 10^0,1163
375.000000,3.7500 x 10^2,3342
127.000000,1.2700 x 10^2,2989
0.000000,0.0000 x 10^0,2689
872.000000,8.7200 x 10^2,2656
466.000000,4.6600 x 10^2,2741
1.000000,1.0000 x 10^0,4092
269520.000000,2.6952 x 10^5,2227
0.000000,0.0000 x 10^0,1591
0.120900,1.2090 x 10^-1,2422
1085025.000000,1.0850 x 10^6,3238
8162.000000,8.1620 x 10^3,1306
9418.000000,9.4180 x 10^3,1243
0.098800,9.8800 x 10^-2,2139
-5028.000000,-5.0280 x 10^3,2765
2688120.000000,2.6881 x 10^6,2725
0.000000,0.0000 x 10^0,2739
288.000000,2.8800 x 10^2,1365
0.000000,0.0000 x 10^0,2064
0.126600,1.2660 x 10^-1,3472
0.000000,0.0000 x 10^0,2071
298.000000,2.9800 x 10^2,2389
0.006000,6.0000 x 10^-3,2724
0.091000,9.1000 x 10^-2,3191
-3030.000000,-3.0300 x 10^3,3208
0.093900,9.3900 x 10^-2,820
0.000000,0.0000 x 10^0,3245
5145.000000,5.1450 x 10^3,1594
6565775.000000,6.5658 x 10^6,2479
0.076100,7.6100 x 10^-2,2770
0.077200,7.7200 x 10^-2,1648
0.468100,4.6810 x 10^-1,2776
-1934.000000,-1.9340 x 10^3,4085
4858986.000000,4.8590 x 10^6,3187
0.151200,1.5120 x 10^-1,2078
0.203000,2.0300 x 10^-1,2694
603.000000,6.0300 x 10^2,1332
9012.000000,9.0120 x 10^3,3195
0.569800,5.6980 x 10^-1,2614
624.000000,6.2400 x 10^2,2704
1.088600,1.0886 x 10^0,406
705711.000000,7.0571 x 10^5,1169
215712.000000,2.1571 x 10^5,2146
1.000000,1.0000 x 10^0,300
429330.000000,4.2933 x 10^5,1901
212.000000,2.1200 x 10^2,2133
0.513900,5.1390 x 10^-1,1592
-4231.000000,-4.2310 x 10^3,3577
4067.000000,4.0670 x 10^3,1679
893988.000000,8.9399 x 10^5,3063
2516550.000000,2.5166 x 10^6,3474
-4263.000000,-4.2630 x 10^3,2561
191438.000000,1.9144 x 10^5,3387
0.000000,0.0000 x 10^0,2137
4031493.000000,4.0315 x 10^6,1272
104.000000,1.0400 x 10^2,2442
318.000000,3.1800 x 10^2,1194
2034.000000,2.0340 x 10^3,3389
0.000000,0.0000 x 10^0,2017
0.301500,3.0150 x 10^-1,1896
0.089000,8.9000 x 10^-2,3696
3795.000000,3.7950 x 10^3,2525
6325.000000,6.3250 x 10^3,1875
983.000000,9.8300 x 10^2,2516
-3719.000000,-3.7190 x 10^3,1400
0.098100,9.8100 x 10^-2,1179
-1895.000000,-1.8950 x 10^3,3442
686118.000000,6.8612 x 10^5,3469
0.112100,1.1210 x 10^-1,3211
-9034.000000,-9.0340 x 10^3,3306
0.015400,1.5400 x 10^-2,526
7453.000000,7.4530 x 10^3,4153
-9800.000000,-9.8000 x 10^3,597
-6563.000000,-6.5630 x 10^3,1239
-5313.000000,-5.3130 x 10^3,3084
-3464.000000,-3.4640 x 10^3,3400
3203497.000000,3.2035 x 10^6,940
